Name,Location,URL,datetime,lon,lat,genre,pay,about,pornlevel
Ghostwriters Wanted,visalia,http://visalia.craigslist.org/wrg/5824827038.html,2016-10-12T06:26:11-0700,36.2077,-119.3473,writing,$1 per 100 words,I am looking for a few quality freelance writers to produce eBooks on a wide variety of topics. Books typically range between 5000 and 10000 words and vary in content from how-to and self-help to romantic fiction. Qualified candidates must be able to research topics quickly and turn in non-plagiarized content within 7-days' time. Writers are free to pick up as many or as few topics as they like with no minimums required. No experience necessary. Pay is on a per word basis and is competitive for the field. Please send along  a 200-word writing sample outlining the basics of the paleo diet to see if you are a good fit for the gig.   ,0
Train my dog,visalia,http://visalia.craigslist.org/lbg/5823910499.html,2016-10-11T12:45:02-0700,36.228532,-119.1036,labor,Let me Know what you think,Train my dog       Looking for someone to train my dog Dahlia some of the basic sit stay fetch and also some Basic tricks she is a seven-month-old standard size poodle. If you're interested please email me your past experiences with training and what you think  a fair compensation($)  is.       Location Lindsay Ca   1 to 2 hours a day   2-3 days a week    For about two months      Email subject dog    ,0
Electrical sensor design needed,visalia,http://visalia.craigslist.org/cpg/5833639798.html,2016-10-17T16:51:26-0700,36.293606,-119.287739,computer,Pending on knowledge and capability,I need someone who knows how to build electrical sensor components for possible medical patents    ,0
in NEED of 2 "scary characters" for Halloween,visalia,http://visalia.craigslist.org/evg/5844283341.html,2016-10-24T12:14:26-0700,36.300462,-119.285088,event,$100 each,I am in need of 2 people with scary costumes to dress up on Halloween and scare kids at my residence. The hours are from 5:30-8 on October 31.  Must provide your on costume and the scarier the better. The pay is $100 each.  Please be prepared to send a pic of yourself dressed in costume via email or text. Contact John vis phone or text at    show contact info   or email at    show contact info   .  Phone calls will receive a quicker response.  Thanks    ,0
Wanted Artists For Upcoming Projects Permanent Positions,visalia,http://visalia.craigslist.org/crg/5847828916.html,2016-10-26T14:34:39-0700,36.3114,-119.3065,creative,1099 on hourly pay 5 days a week 6 hours a day,"Wanted Artists For Upcoming Projects Permanent Positions (Visalia)    Colmano Enterprises LLC and the UWA United Wrestling Association is looking to hire 10 Artists for permanent positions in our offices for work on various upcoming projects this will be a 1099 position so no tax withheld. This is going to be a long term relationship we are seeking were looking to build a family to work with that can create and design various mediums that we will be using for our productions. If interested were hiring quickly and interviewing immediately. First a phone interview than a in person interview. Were just starting off so your getting in at the ground floor with us. If Interested please call the Company President William ""Billy"" Coleman at     show contact info   ",0
Looking for amateur female nude model $50/hr,visalia,http://visalia.craigslist.org/tlg/5840428725.html,2016-10-21T21:05:13-0700,36.3114,-119.3065,talent,$50/hr,Looking for amateur nude models for private website. Pics can be anonymous. Please respond back with pics and stats.    ,2
easy photo work!,visalia,http://visalia.craigslist.org/tlg/5840088252.html,2016-10-21T15:39:31-0700,36.3114,-119.3065,talent,1400,easy photo work      hiring female models now      instructions given throughout shoot      no professional modeling experience required for hire      must be 18-24 years old $1400 per shoot reply now with photos    ,0
House cleaning,visalia,http://visalia.craigslist.org/dmg/5838572043.html,2016-10-20T17:13:05-0700,36.3114,-119.3065,domestic,negotiable,Looking for a lady for general housekeeping skills along with personal assisting skills. Normal cleaning like dusting mopping and vacuuming. Personal skills included are dressing in provocative clothing and attending to my personal needs as a man. If you have any questions feel free to replay.   ,0
Errand Runner Position availble,visalia,http://visalia.craigslist.org/dmg/5831428360.html,2016-10-16T10:51:33-0700,36.3114,-119.3065,domestic,$340,Kindly reply me with your valid contact details thank you    ,0
casting female models now,visalia,http://visalia.craigslist.org/tlg/5822928304.html,2016-10-10T20:40:17-0700,36.3114,-119.3065,talent,1000,casting female models now      reply with photos to be considered      must be nineteen to twenty five years old      please have a photo id upon hire      multiple shoots available $1000 per shoot      reply now with photos    ,0
Earn $$ for Unplugging Your Laptop or Turning off a Light for an Hour,visalia,http://visalia.craigslist.org/cpg/5771185046.html,2016-09-07T16:33:21-0700,36.3114,-119.3065,computer,$20 for turning off lights/ power for 1 hr,Earn $$ for Unplugging Your Laptop or Turning off a Light for an Hour      Get $20 just for joining and earn more by turning things off or delaying the dishwasher for an hour when you get a notification via text email or the app. OhmConnect helps protect local air quality fight climate change and lower everyone's electric bills by avoiding or decreasing the use of local peaker plants.      Learn more or sign up at:   http://ohm.co/01403a    ,0
Earn $$ for Unplugging Your Laptop or Turning off a Light for an Hour,visalia,http://visalia.craigslist.org/cpg/5759871793.html,2016-08-31T12:33:47-0700,36.3114,-119.3065,computer,$20 for turning off lights/ power for 1 hr,Earn $$ for Unplugging Your Laptop or Turning off a Light for an Hour      Get $20 just for joining and earn more by turning things off or delaying the dishwasher for an hour when you get a notification via text email or the app. OhmConnect helps protect local air quality fight climate change and lower everyone's electric bills by avoiding or decreasing the use of local peaker plants.      Learn more or sign up at:   http://ohm.co/01403a    ,0
Earn $$ for Unplugging Your Laptop or Turning off a Light for an Hour,visalia,http://visalia.craigslist.org/cpg/5763418690.html,2016-09-02T17:04:57-0700,36.3114,-119.3065,computer,$20 for turning off lights/ power for 1 hr,Earn $$ for Unplugging Your Laptop or Turning off a Light for an Hour      Get $20 just for joining and earn more by turning things off or delaying the dishwasher for an hour when you get a notification via text email or the app. OhmConnect helps protect local air quality fight climate change and lower everyone's electric bills by avoiding or decreasing the use of local peaker plants.      Learn more or sign up at:   http://ohm.co/01403a    ,0
Looking for new females to model!,visalia,http://visalia.craigslist.org/tlg/5803614336.html,2016-09-28T12:23:43-0700,36.3114,-119.3065,talent,1500,looking for new females to model easy work cash pay! seeking female models 18-21 years old! you must apply now to be considered for hire. work with a professional photographer with 5 years experience! instructions given throughout shoot great for new models. $1500 per shoot. apply now.    ,0
House cleaner,visalia,http://visalia.craigslist.org/dmg/5798754499.html,2016-09-25T12:48:16-0700,36.3114,-119.3065,domestic,$10-15/hr,I need help with house cleaning. I live in Visalia. Cleaning of master bedroom 2 bathrooms kitchen and living area. Please email with hourly rate. Thank you.    ,0
Ghostwriters Wanted,hanford,http://hanford.craigslist.org/wrg/5824844978.html,2016-10-12T06:38:58-0700,36.3275,-119.6457,writing,$1 per 100 words,I am looking for a few quality freelance writers to produce eBooks on a wide variety of topics. Books typically range between 5000 and 10000 words and vary in content from how-to and self-help to romantic fiction. Qualified candidates must be able to research topics quickly and turn in non-plagiarized content within 7-days' time. Writers are free to pick up as many or as few topics as they like with no minimums required. No experience necessary. Pay is on a per word basis and is competitive for the field. Please send along  a 200-word writing sample outlining the basics of the paleo diet to see if you are a good fit for the gig.   ,0
Sales Professionals - Value Opportunity!,hanford,http://hanford.craigslist.org/dmg/5797721530.html,2016-09-24T16:18:22-0700,36.328264,-119.64798,domestic,Contact us for details,"HRMC IS HIRING  one or more sales superstars to join our team!    APPLY if you think you'd be a good fit.          First off do not apply if you are not:          1.	Hungry to make at least 6-figures a year - our typical sales rep earns around $90k/year Top-Performers earn closer to $240k/year.   2.	Interested in working for a fast growing company.   3.	Willing to commit to working at least 5 hours a day and 4 days a week.   4.	Committed to being the best in the world at what you do. We have no interest in spending our resources in someone who is lacks the drive to succeed.          If everything above applies to you please respond to this ad with your resume.          After you apply we will contact you to schedule a pre-screening time that fits within both of our schedules. The pre-screening conversations are only about fifteen minutes some longer most much shorter. The decision is made quickly as we know what we are looking for.       Looking forward to speaking with you.         Key Words: Internet Search Words: Sales Inside Sales Outside Sales Sales Representative Sales Manager Account Executive Account Rep AE Marketing Telemarketing Telemarketer Marketer Recruiter Recruiting Sourcer Virtual Work-from-Home Advertising Remote   ",0
